IBD_percent,fraction_IBD.iida,fraction_IBD.iidb
0.000681873,Sample5025122,Sample5026814
0.000681873,PU10,Sample5026910
0.000681873,Sample5024011,Sample5026443
0.000681873,Sample5024264,Sample5026443
0.000681873,Sample5024981,Sample5025617
0.000681873,Sample5024504,Sample5025122
0.000681873,Sample5025266,Sample5025782
0.000678412,Sample5024485,Sample5026871
0.000678412,PU7,Sample5025973
0.000678412,PU9,Sample5025268
0.000678412,Sample5024009,Sample5026392
0.000678412,Sample5024069,Sample5026054
0.000678412,PU28,Sample5025268
0.000678412,Sample5025065,Sample5025964
0.000678412,Sample5024475,Sample5026437
0.000674951,PU8,Sample5026450
0.000674951,Sample5024056,Sample5026161
0.000674951,PU18,Sample5025753
0.000671489,Sample5024469,Sample5026409
0.000668028,Sample5025076,Sample5026032
0.000668028,Sample5026421,Sample5026441
0.000668028,Sample5024171,Sample5026441
0.000664567,Sample5026399,Sample5026878
0.000664567,Sample5025909,Sample5026910
0.000664567,Sample5024008,Sample5024442
0.000664567,PU25,Sample5024839
0.000661106,Sample5025753,Sample5026814
0.000661106,Sample5024549,Sample5026877
0.000661106,PU10,Sample5025753
0.000657644,PU11,Sample5025958
0.000657644,Sample5024096,Sample5026311
0.000657644,Sample5025747,Sample5025942
0.000654183,Sample5024113,Sample5025119
0.000654183,Sample5025125,Sample5025930
0.000654183,Sample5025909,Sample5026735
0.000654183,Sample5026134,Sample5026309
0.000654183,PU19,Sample5024465
0.000650722,Sample5024819,Sample5024820
0.000650722,PU28,Sample5026407
0.000650722,Sample5026460,Sample5026584
0.000650722,Sample5025973,Sample5026584
0.00064726,PU13,Sample5025334
0.00064726,PU14,Sample5024364
0.00064726,PU2,Sample5024011
0.00064726,Sample5024012,Sample5024085
0.00064726,Sample5024171,Sample5026133
0.00064726,Sample5025548,Sample5026437
0.00064726,Sample5025289,Sample5026712
0.000643799,Sample5025930,Sample5026338
0.000643799,PU12,Sample5024083
0.000643799,PU12,Sample5026773
0.000643799,Sample5024086,Sample5025089
0.000643799,Sample5024414,Sample5026133
0.000643799,Sample5025257,Sample5025954
0.000643799,Sample5025262,Sample5025753
0.000640338,Sample5024173,Sample5026742
0.000640338,Sample5024820,Sample5026847
0.000640338,PU6,Sample5024833
0.000640338,Sample5024171,Sample5025499
0.000640338,Sample5026311,Sample5026443
0.000636877,Sample5024884,Sample5026742
0.000636877,Sample5024535,Sample5025261
0.000636877,Sample5024719,Sample5025973
0.000636877,Sample5024981,Sample5025782
0.000636877,Sample5024173,Sample5026438
0.000636877,PU23,Sample5024591
0.000633415,Sample5024719,Sample5026338
0.000633415,Sample5024535,Sample5026409
0.000633415,Sample5024536,Sample5026910
0.000633415,Sample5026438,Sample5026884
0.000633415,PU14,Sample5026584
0.000633415,Sample5024019,Sample5025125
0.000633415,Sample5024056,Sample5026297
0.000633415,Sample5024264,Sample5025263
0.000633415,Sample5024442,Sample5025954
0.000633415,Sample5024673,Sample5024704
0.000633415,Sample5024711,Sample5024818
0.000633415,Sample5024719,Sample5025122
0.000633415,Sample5024719,Sample5026142
0.000633415,PU28,Sample5024981
0.000633415,Sample5024171,Sample5025119
0.000633415,Sample5025122,Sample5026031
0.000633415,Sample5024473,Sample5025263
0.000633415,Sample5025264,Sample5026441
0.000633415,Sample5025548,Sample5025954
0.000633415,Sample5025065,Sample5026142
0.000633415,Sample5024525,Sample5026588
0.000629954,Sample5024442,Sample5026742
0.000629954,Sample5026316,Sample5026793
0.000629954,PU28,Sample5026877
0.000629954,Sample5024008,Sample5024833
0.000629954,Sample5024054,Sample5024500
0.000629954,Sample5024981,Sample5026301
0.000629954,Sample5025118,Sample5025263
0.000629954,Sample5024467,Sample5025123
0.000629954,Sample5025257,Sample5025499
0.000629954,PU22,Sample5025954
0.000629954,Sample5024485,Sample5025964
0.000629954,Sample5026468,Sample5026584
0.000626493,Sample5024244,Sample5024981
0.000626493,PU9,Sample5024820
0.000623031,Sample5025262,Sample5026698
0.000623031,Sample5024833,Sample5026793
0.000623031,Sample5024051,Sample5026240
0.000623031,Sample5026032,Sample5026773
0.00061957,Sample5024820,Sample5026338
0.00061957,Sample5024171,Sample5026916
0.00061957,Sample5024673,Sample5025398
0.00061957,Sample5024681,Sample5025291
0.00061957,PU28,Sample5025264
0.00061957,Sample5025334,Sample5025909
0.00061957,Sample5025499,Sample5026402
0.00061957,Sample5025954,Sample5026403
0.000616109,Sample5024008,Sample5026338
0.000616109,Sample5024463,Sample5024608
0.000616109,Sample5024179,Sample5026878
0.000616109,Sample5024069,Sample5025942
0.000616109,Sample5024069,Sample5024173
0.000616109,Sample5024226,Sample5024414
0.000616109,Sample5024414,Sample5026441
0.000616109,Sample5024711,Sample5026297
0.000616109,Sample5025499,Sample5025967
0.000616109,PU19,Sample5024171
0.000616109,Sample5024173,Sample5025199
0.000612648,PU6,Sample5024964
0.000612648,Sample5024054,Sample5026054
0.000612648,Sample5024086,Sample5026290
0.000612648,Sample5026031,Sample5026293
0.000612648,Sample5024964,Sample5026588
0.000609186,Sample5026435,Sample5026793
0.000609186,Sample5026309,Sample5026847
0.000609186,Sample5024608,Sample5024719
0.000609186,Sample5024500,Sample5026877
0.000609186,PU8,Sample5025542
0.000609186,PU9,Sample5026712
0.000609186,Sample5024054,Sample5025123
0.000609186,Sample5024831,Sample5026400
0.000609186,Sample5025117,Sample5025119
0.000609186,Sample5024475,Sample5025119
0.000609186,Sample5024476,Sample5025909
0.000609186,Sample5026437,Sample5026460
0.000609186,Sample5024173,Sample5024964
0.000609186,Sample5024173,Sample5026400
0.000605725,Sample5025116,Sample5026805
0.000605725,PU10,Sample5025065
0.000605725,Sample5024264,Sample5026402
0.000605725,PU24,Sample5024833
0.000605725,Sample5025499,Sample5025929
0.000605725,Sample5026409,Sample5026773
0.000602264,PU19,Sample5024535
0.000602264,Sample5025065,Sample5026884
0.000602264,Sample5024009,Sample5026437
0.000602264,Sample5024051,Sample5025958
0.000602264,Sample5024056,Sample5024173
0.000602264,Sample5025122,Sample5026437
0.000602264,Sample5024473,Sample5024475
0.000598802,PU6,Sample5024414
0.000598802,Sample5026134,Sample5026773
0.000595341,Sample5024244,Sample5025782
0.000595341,Sample5024818,Sample5026698
0.00059188,PU10,Sample5024252
0.00059188,Sample5024704,Sample5024981
0.000588419,Sample5024244,Sample5025654
0.000588419,Sample5024535,Sample5026483
0.000588419,PU1,Sample5025065
0.000588419,PU12,PU22
0.000588419,PU2,Sample5026416
0.000588419,Sample5025089,Sample5025953
0.000588419,Sample5026134,Sample5026584
0.000588419,Sample5026175,Sample5026400
0.000588419,Sample5025918,Sample5026290
0.000588419,Sample5026402,Sample5026712
0.000584957,Sample5025909,Sample5026911
0.000584957,PU6,Sample5025776
0.000584957,Sample5024992,Sample5025964
0.000581496,Sample5026054,Sample5026814
0.000581496,Sample5024069,Sample5025782
0.000581496,Sample5024706,Sample5026407
0.000581496,Sample5024711,Sample5025654
0.000581496,PU24,Sample5025499
0.000581496,PU23,Sample5024515
0.000578035,PU10,Sample5025263
0.000574573,Sample5024485,Sample5026338
0.000574573,Sample5026297,Sample5026760
0.000574573,PU11,Sample5024818
0.000574573,PU9,Sample5026400
0.000574573,Sample5024011,Sample5025122
0.000574573,Sample5024069,Sample5025117
0.000574573,Sample5024680,Sample5025266
0.000574573,Sample5025266,Sample5025942
0.000574573,PU20,Sample5026311
0.000574573,Sample5026378,Sample5026584
0.000571112,Sample5026437,Sample5026884
0.000571112,Sample5024085,Sample5024704
0.000571112,Sample5024673,Sample5025643
0.000571112,Sample5024686,Sample5026311
0.000571112,Sample5025116,Sample5026729
0.000567651,Sample5026338,Sample5026483
0.000567651,Sample5025909,Sample5026805
0.000567651,Sample5024549,Sample5024884
0.000567651,PU4,Sample5026871
0.000567651,PU16,Sample5026032
0.000567651,PU5,Sample5026443
0.000567651,PU5,Sample5024485
0.000567651,Sample5024056,Sample5025909
0.000567651,PU22,Sample5024096
0.000567651,Sample5024414,Sample5024467
0.000567651,Sample5024719,Sample5025929
0.000567651,Sample5024833,Sample5026054
0.000567651,Sample5024476,Sample5025116
0.000567651,Sample5025654,Sample5026441
0.000567651,PU28,Sample5026054
0.00056419,Sample5025958,Sample5026760
0.00056419,Sample5024055,Sample5024364
0.00056419,Sample5024819,Sample5025262
0.00056419,Sample5024820,Sample5026133
0.00056419,Sample5025119,Sample5026773
0.00056419,Sample5024467,Sample5026031
0.00056419,Sample5026403,Sample5026480
0.00056419,Sample5024173,Sample5025776
0.00056419,PU25,Sample5025065
0.00056419,Sample5024173,Sample5025089
0.000560728,PU14,Sample5024536
0.000560728,PU10,Sample5025499
0.000560728,PU15,Sample5025119
0.000560728,Sample5024008,Sample5024839
0.000560728,Sample5024680,Sample5026441
0.000560728,Sample5025118,Sample5026712
0.000560728,Sample5026403,Sample5026441
0.000557267,Sample5024884,Sample5026610
0.000557267,Sample5024054,Sample5025119
0.000557267,Sample5025922,Sample5026134
0.000553806,PU7,Sample5026742
0.000553806,Sample5024608,Sample5025942
0.000553806,Sample5024608,Sample5026727
0.000553806,Sample5026206,Sample5026403
0.000553806,PU4,Sample5025982
0.000553806,Sample5026297,Sample5026400
0.000550344,Sample5024173,Sample5024686
0.000550344,Sample5024818,Sample5026311
0.000550344,Sample5024992,Sample5026399
0.000550344,PU17,Sample5025973
0.000550344,Sample5024475,Sample5024515
0.000550344,Sample5024469,Sample5026588
0.000546883,Sample5026032,Sample5026866
0.000546883,Sample5024442,Sample5024833
0.000546883,Sample5025116,Sample5026297
0.000546883,Sample5026311,Sample5026727
0.000543422,PU15,Sample5026742
0.000543422,Sample5024019,Sample5024608
0.000543422,PU6,Sample5026399
0.000543422,Sample5024051,Sample5025262
0.000543422,Sample5024414,Sample5025076
0.000543422,Sample5024463,Sample5026435
0.000543422,Sample5025822,Sample5026031
0.000543422,Sample5026438,Sample5026729
0.000543422,Sample5024515,Sample5025654
0.000539961,Sample5024416,Sample5024610
0.000539961,Sample5024252,Sample5024686
0.000539961,Sample5024673,Sample5024686
0.000536499,PU12,Sample5026409
0.000536499,Sample5024226,Sample5024513
0.000536499,Sample5024465,Sample5024833
0.000536499,Sample5026290,Sample5026443
0.000536499,Sample5025542,Sample5025958
0.000533038,PU2,Sample5025684
0.000533038,Sample5024019,Sample5025782
0.000533038,PU28,Sample5024591
0.000529577,Sample5024414,Sample5024500
0.000529577,Sample5024442,Sample5026441
0.000529577,Sample5025264,Sample5026402
0.000529577,Sample5026302,Sample5026312
0.000529577,Sample5024461,Sample5026773
0.000529577,Sample5024173,Sample5026483
0.000526115,PU10,Sample5025958
0.000526115,PU14,Sample5026468
0.000526115,Sample5024019,Sample5026443
0.000526115,Sample5024082,Sample5026297
0.000526115,Sample5024173,Sample5024680
0.000526115,Sample5024275,Sample5025114
0.000526115,Sample5024884,Sample5026402
0.000522654,Sample5024719,Sample5024820
0.000522654,Sample5024819,Sample5026031
0.000522654,Sample5025973,Sample5026421
0.000519193,Sample5026302,Sample5026916
0.000519193,Sample5025262,Sample5025909
0.000519193,PU28,Sample5025684
0.000515732,Sample5024414,Sample5026610
0.000515732,PU17,Sample5026814
0.000515732,Sample5024376,Sample5025076
0.000515732,Sample5024549,Sample5026437
0.000515732,Sample5025261,Sample5026910
0.000515732,PU9,Sample5025289
0.000515732,Sample5024226,Sample5025398
0.000515732,Sample5024680,Sample5024964
0.000515732,Sample5024937,Sample5025117
0.000515732,Sample5025654,Sample5026402
0.000515732,Sample5025684,Sample5025747
0.000515732,Sample5024173,Sample5026054
0.00051227,Sample5024086,Sample5026698
0.00051227,Sample5024831,Sample5026847
0.00051227,PU1,Sample5026399
0.00051227,PU16,Sample5024818
0.00051227,Sample5025398,Sample5026134
0.00051227,Sample5025654,Sample5025930
0.000508809,Sample5024056,Sample5024884
0.000508809,Sample5025122,Sample5025942
0.000508809,PU17,Sample5025262
0.000508809,Sample5025958,Sample5026297
0.000508809,Sample5025747,Sample5026311
0.000505348,Sample5024591,Sample5024992
0.000501886,Sample5024310,Sample5024376
0.000501886,PU14,PU17
0.000501886,Sample5025773,Sample5026312
0.000501886,Sample5025065,Sample5026312
0.000498425,Sample5024051,Sample5026847
0.000498425,Sample5024029,Sample5025264
0.000498425,Sample5024706,Sample5025499
0.000498425,Sample5026443,Sample5026729
0.000494964,Sample5024535,Sample5024610
0.000494964,Sample5026133,Sample5026877
0.000494964,Sample5026054,Sample5026883
0.000494964,PU2,Sample5024704
0.000494964,Sample5024006,Sample5024591
0.000494964,Sample5024681,Sample5024981
0.000491503,Sample5026301,Sample5026610
0.000491503,Sample5024673,Sample5026742
0.000491503,PU16,Sample5024838
0.000491503,Sample5024009,Sample5025114
0.000491503,Sample5024839,Sample5026441
0.000491503,Sample5025499,Sample5026240
0.000491503,Sample5025918,Sample5025964
0.000488041,Sample5024173,Sample5026338
0.000488041,Sample5024610,Sample5025654
0.000488041,Sample5025264,Sample5026884
0.000488041,Sample5026435,Sample5026916
0.000488041,Sample5024461,Sample5026916
0.000488041,PU14,Sample5025398
0.000488041,PU6,Sample5024009
0.000488041,PU6,Sample5024819
0.000488041,Sample5024008,Sample5024019
0.000488041,Sample5024252,Sample5025122
0.000488041,Sample5024833,Sample5025257
0.000488041,Sample5026297,Sample5026378
0.000488041,Sample5025289,Sample5025654
0.000488041,Sample5025654,Sample5026400
0.000488041,Sample5025335,Sample5025982
0.000488041,PU22,Sample5026483
0.00048458,Sample5024536,Sample5026311
0.00048458,PU14,Sample5025504
0.00048458,Sample5024252,Sample5024981
0.00048458,Sample5024476,Sample5024680
0.00048458,Sample5024838,Sample5026735
0.00048458,Sample5024364,Sample5025776
0.00048458,PU18,PU24
0.000481119,Sample5024051,Sample5024536
0.000481119,Sample5026884,Sample5026911
0.000481119,PU12,Sample5026916
0.000481119,PU10,Sample5024275
0.000481119,PU12,Sample5026032
0.000481119,Sample5024006,Sample5026311
0.000481119,Sample5024096,Sample5025654
0.000481119,Sample5025266,Sample5026437
0.000477657,Sample5024096,Sample5026297
0.000477657,Sample5024252,Sample5025398
0.000477657,Sample5024465,Sample5024884
0.000474196,PU14,Sample5026760
0.000474196,Sample5024608,Sample5024820
0.000474196,PU11,Sample5025654
0.000474196,PU15,Sample5024006
0.000474196,Sample5024009,Sample5024463
0.000474196,Sample5024083,Sample5024515
0.000474196,Sample5024252,Sample5024364
0.000474196,Sample5024173,Sample5024442
0.000474196,Sample5024681,Sample5025973
0.000474196,Sample5024704,Sample5024820
0.000474196,Sample5024818,Sample5024819
0.000474196,Sample5024818,Sample5025954
0.000474196,Sample5025964,Sample5026244
0.000474196,Sample5024171,Sample5025967
0.000474196,Sample5024485,Sample5026031
0.000474196,Sample5025289,Sample5026437
0.000470735,Sample5024414,Sample5026884
0.000470735,Sample5024719,Sample5026884
0.000470735,Sample5024047,Sample5025776
0.000470735,Sample5024082,Sample5026437
0.000470735,Sample5024706,Sample5024719
0.000470735,Sample5024310,Sample5024884
0.000470735,Sample5025782,Sample5025942
0.000467274,Sample5024264,Sample5026847
0.000467274,Sample5024513,Sample5024535
0.000467274,Sample5026175,Sample5026301
0.000463812,Sample5024008,Sample5024096
0.000463812,Sample5024096,Sample5026437
0.000463812,Sample5025116,Sample5025958
0.000463812,Sample5024475,Sample5026302
0.000463812,Sample5024884,Sample5024964
0.000463812,Sample5024500,Sample5026588
0.000460351,Sample5026311,Sample5026805
0.000460351,Sample5024008,Sample5026309
0.000460351,Sample5024051,Sample5025264
0.000460351,Sample5025289,Sample5025973
0.00045689,Sample5026290,Sample5026916
0.00045689,PU14,Sample5025964
0.00045689,Sample5024414,Sample5024416
0.000453428,Sample5024019,Sample5024442
0.000453428,Sample5024082,Sample5024992
0.000453428,Sample5024083,Sample5025257
0.000453428,Sample5024226,Sample5026240
0.000453428,Sample5024414,Sample5026032
0.000453428,Sample5024442,Sample5024673
0.000453428,Sample5024463,Sample5026729
0.000453428,Sample5024701,Sample5025499
0.000453428,Sample5025095,Sample5026441
0.000453428,Sample5024591,Sample5026588
0.000449967,Sample5026316,Sample5026742
0.000449967,PU5,Sample5024083
0.000449967,Sample5024719,Sample5026409
0.000449967,Sample5025753,Sample5026480
0.000449967,Sample5024171,Sample5025548
0.000446506,PU10,Sample5026729
0.000446506,Sample5024711,Sample5025499
0.000446506,Sample5024833,Sample5026290
0.000446506,Sample5024173,Sample5025954
0.000446506,Sample5025776,Sample5026578
0.000446506,Sample5024275,Sample5025095
0.000443045,PU10,Sample5026805
0.000443045,Sample5025261,Sample5026866
0.000443045,PU2,Sample5024536
0.000443045,Sample5024536,Sample5024833
0.000443045,PU15,Sample5025266
0.000443045,Sample5024008,Sample5026392
0.000443045,Sample5024019,Sample5025065
0.000443045,Sample5024055,Sample5026378
